TestCase,Region,Inter/Union,Precision,Recall,f1_score
150,GRCh38_notinalllowmapandsegdupregions.bed,0.7813953488372093,0.8865435356200527,0.8682170542635659,0.8772845953002611
153,GRCh38_notinalllowmapandsegdupregions.bed,0.6496722505462491,0.8079710144927537,0.7683031869078379,0.7876379690949227
154,GRCh38_notinalllowmapandsegdupregions.bed,0.745702005730659,0.8158307210031348,0.896640826873385,0.8543290931473123
155,GRCh38_notinalllowmapandsegdupregions.bed,0.6496722505462491,0.8079710144927537,0.7683031869078379,0.7876379690949227
156,GRCh38_notinalllowmapandsegdupregions.bed,0.7835531419705197,0.8875219683655536,0.8699397071490095,0.8786428882122662
159,GRCh38_notinalllowmapandsegdupregions.bed,0.7120967741935483,0.9178794178794178,0.7605512489233419,0.8318417333961375
160,GRCh38_notinalllowmapandsegdupregions.bed,0.7330508474576272,0.8027842227378191,0.8940568475452196,0.8459657701711492
161,GRCh38_notinalllowmapandsegdupregions.bed,0.7120967741935483,0.9178794178794178,0.7605512489233419,0.8318417333961375
162,GRCh38_notinalllowmapandsegdupregions.bed,0.7857142857142857,0.8884986830553117,0.8716623600344531,0.88
165,GRCh38_notinalllowmapandsegdupregions.bed,0.6812933025404158,0.8651026392961877,0.7622739018087855,0.8104395604395604
166,GRCh38_notinalllowmapandsegdupregions.bed,0.763235294117647,0.8391269199676638,0.8940568475452196,0.865721434528774
167,GRCh38_notinalllowmapandsegdupregions.bed,0.6812933025404158,0.8651026392961877,0.7622739018087855,0.8104395604395604
168,GRCh38_notinalllowmapandsegdupregions.bed,0.7822706065318819,0.8894783377541998,0.8664944013781223,0.8778359511343804
171,GRCh38_notinalllowmapandsegdupregions.bed,0.6996805111821086,0.9058945191313341,0.7545219638242894,0.8233082706766917
172,GRCh38_notinalllowmapandsegdupregions.bed,0.8147249190938511,0.9306839186691312,0.8673557278208441,0.8979045920641997
173,GRCh38_notinalllowmapandsegdupregions.bed,0.6996805111821086,0.9058945191313341,0.7545219638242894,0.8233082706766917
174,GRCh38_notinalllowmapandsegdupregions.bed,0.7870296236989591,0.9178338001867412,0.8466838931955211,0.8808243727598567
177,GRCh38_notinalllowmapandsegdupregions.bed,0.6239511823035849,0.8450413223140496,0.7045650301464255,0.7684358853922029
178,GRCh38_notinalllowmapandsegdupregions.bed,0.7939538583929993,0.9122486288848264,0.859603789836348,0.8851441241685145
179,GRCh38_notinalllowmapandsegdupregions.bed,0.6239511823035849,0.8450413223140496,0.7045650301464255,0.7684358853922029
180,GRCh38_notinalllowmapandsegdupregions.bed,0.764937106918239,0.8976014760147601,0.8380706287683032,0.8668151447661471
183,GRCh38_notinalllowmapandsegdupregions.bed,0.7052545155993432,0.937772925764192,0.7398794142980191,0.8271545498314878
184,GRCh38_notinalllowmapandsegdupregions.bed,0.7965299684542587,0.9042076991942704,0.8699397071490095,0.8867427568042142
185,GRCh38_notinalllowmapandsegdupregions.bed,0.7052545155993432,0.937772925764192,0.7398794142980191,0.8271545498314878
186,GRCh38_notinalllowmapandsegdupregions.bed,0.7812251392203661,0.9109461966604824,0.8458225667527993,0.8771773112996875
189,GRCh38_notinalllowmapandsegdupregions.bed,0.6540627514078842,0.9083798882681564,0.7002583979328165,0.7908560311284046
190,GRCh38_notinalllowmapandsegdupregions.bed,0.8032258064516129,0.9265116279069768,0.8578811369509044,0.8908765652951701
191,GRCh38_notinalllowmapandsegdupregions.bed,0.6540627514078842,0.9083798882681564,0.7002583979328165,0.7908560311284046
192,GRCh38_notinalllowmapandsegdupregions.bed,0.7637362637362637,0.8959484346224678,0.8380706287683032,0.8660436137071651
195,GRCh38_notinalllowmapandsegdupregions.bed,0.4367598294647087,0.4925213675213676,0.7941429801894918,0.6079788987800858
196,GRCh38_notinalllowmapandsegdupregions.bed,0.5303482587064676,0.5566579634464752,0.9181739879414298,0.6931079323797139
197,GRCh38_notinalllowmapandsegdupregions.bed,0.4367598294647087,0.4925213675213676,0.7941429801894918,0.6079788987800858
198,GRCh38_notinalllowmapandsegdupregions.bed,0.5301327885597549,0.5656675749318801,0.8940568475452196,0.6929238985313753
201,GRCh38_notinalllowmapandsegdupregions.bed,0.4037538192928852,0.45012165450121655,0.7967269595176572,0.5752487562189055
202,GRCh38_notinalllowmapandsegdupregions.bed,0.4561778537836682,0.4752783964365256,0.9190353143841516,0.6265413975337639
203,GRCh38_notinalllowmapandsegdupregions.bed,0.4037538192928852,0.45012165450121655,0.7967269595176572,0.5752487562189055
204,GRCh38_notinalllowmapandsegdupregions.bed,0.4943074003795066,0.5238813474107592,0.8975021533161068,0.6615873015873016
207,GRCh38_notinalllowmapandsegdupregions.bed,0.3928722952906237,0.4363807728557964,0.7975882859603791,0.5641181845872678
208,GRCh38_notinalllowmapandsegdupregions.bed,0.4378334017234304,0.4553990610328639,0.9190353143841516,0.6090182648401826
209,GRCh38_notinalllowmapandsegdupregions.bed,0.3928722952906237,0.4363807728557964,0.7975882859603791,0.5641181845872678
210,GRCh38_notinalllowmapandsegdupregions.bed,0.4817720350715274,0.5092682926829268,0.8992248062015504,0.650264715042043
213,GRCh38_notinalllowmapandsegdupregions.bed,0.4491484184914842,0.5079801871216291,0.7950043066322137,0.6198791134989927
214,GRCh38_notinalllowmapandsegdupregions.bed,0.5590551181102362,0.5887230514096186,0.9173126614987079,0.7171717171717172
215,GRCh38_notinalllowmapandsegdupregions.bed,0.4491484184914842,0.5079801871216291,0.7950043066322137,0.6198791134989927
216,GRCh38_notinalllowmapandsegdupregions.bed,0.5504782146652497,0.5896414342629482,0.8923341946597759,0.7100753941055518
219,GRCh38_notinalllowmapandsegdupregions.bed,0.5477453580901857,0.7041773231031543,0.7114556416881999,0.7077977720651243
220,GRCh38_notinalllowmapandsegdupregions.bed,0.6565798733286418,0.7820620284995808,0.8036175710594315,0.7926932880203906
221,GRCh38_notinalllowmapandsegdupregions.bed,0.5477453580901857,0.7041773231031543,0.7114556416881999,0.7077977720651243
222,GRCh38_notinalllowmapandsegdupregions.bed,0.6690442225392297,0.7955894826123834,0.8079242032730405,0.8017094017094016
225,GRCh38_notinalllowmapandsegdupregions.bed,0.5147164393395549,0.7555321390937829,0.6175710594315246,0.6796208530805687
226,GRCh38_notinalllowmapandsegdupregions.bed,0.6489208633093525,0.7975243147656941,0.7769164513350559,0.787085514834206
227,GRCh38_notinalllowmapandsegdupregions.bed,0.5147164393395549,0.7555321390937829,0.6175710594315246,0.6796208530805687
228,GRCh38_notinalllowmapandsegdupregions.bed,0.672082717872969,0.8250226654578422,0.7838070628768303,0.8038869257950529
231,GRCh38_notinalllowmapandsegdupregions.bed,0.5057821059038344,0.6329017517136329,0.7157622739018088,0.67178658043654
232,GRCh38_notinalllowmapandsegdupregions.bed,0.6410432395332876,0.759349593495935,0.8044788975021533,0.781263069845253
233,GRCh38_notinalllowmapandsegdupregions.bed,0.5057821059038344,0.6329017517136329,0.7157622739018088,0.67178658043654
234,GRCh38_notinalllowmapandsegdupregions.bed,0.6573426573426573,0.7775020678246485,0.8096468561584841,0.7932489451476793
237,GRCh38_notinalllowmapandsegdupregions.bed,0.5532245532245532,0.8496420047732697,0.6132644272179156,0.7123561780890446
238,GRCh38_notinalllowmapandsegdupregions.bed,0.6736370425690814,0.8351851851851851,0.7769164513350559,0.8049977688531905
239,GRCh38_notinalllowmapandsegdupregions.bed,0.5532245532245532,0.8496420047732697,0.6132644272179156,0.7123561780890446
240,GRCh38_notinalllowmapandsegdupregions.bed,0.7021604938271605,0.8708133971291866,0.7838070628768303,0.8250226654578423
243,GRCh38_notinalllowmapandsegdupregions.bed,0.3345209817893903,0.38235294117647056,0.7278208440999139,0.5013349154553545
244,GRCh38_notinalllowmapandsegdupregions.bed,0.4722826086956522,0.5613695090439277,0.7484926787252368,0.6415651531930602
245,GRCh38_notinalllowmapandsegdupregions.bed,0.3345209817893903,0.38235294117647056,0.7278208440999139,0.5013349154553545
246,GRCh38_notinalllowmapandsegdupregions.bed,0.5002820078962211,0.5917278185456971,0.7639965546942291,0.6669172932330827
249,GRCh38_notinalllowmapandsegdupregions.bed,0.29200819672131145,0.32608695652173914,0.7364341085271318,0.4520222045995242
250,GRCh38_notinalllowmapandsegdupregions.bed,0.4808324205914568,0.5690213869086196,0.7562446167097329,0.6494082840236687
251,GRCh38_notinalllowmapandsegdupregions.bed,0.29200819672131145,0.32608695652173914,0.7364341085271318,0.4520222045995242
252,GRCh38_notinalllowmapandsegdupregions.bed,0.5030881527231892,0.5910290237467019,0.7717484926787253,0.6694060515502428
255,GRCh38_notinalllowmapandsegdupregions.bed,0.28344895936570863,0.31497797356828194,0.7390180878552972,0.4416988416988417
256,GRCh38_notinalllowmapandsegdupregions.bed,0.470682302771855,0.5525657071339174,0.7605512489233419,0.6400869880391447
257,GRCh38_notinalllowmapandsegdupregions.bed,0.28344895936570863,0.31497797356828194,0.7390180878552972,0.4416988416988417
258,GRCh38_notinalllowmapandsegdupregions.bed,0.4912376779846659,0.5742637644046095,0.7726098191214471,0.6588321704002938
261,GRCh38_notinalllowmapandsegdupregions.bed,0.3391059202577527,0.38909426987061,0.7252368647717485,0.5064661654135337
262,GRCh38_notinalllowmapandsegdupregions.bed,0.4822734946539111,0.5818058384249829,0.7381567614125754,0.6507213363705391
263,GRCh38_notinalllowmapandsegdupregions.bed,0.3391059202577527,0.38909426987061,0.7252368647717485,0.5064661654135337
264,GRCh38_notinalllowmapandsegdupregions.bed,0.5135916714864083,0.6098901098901099,0.7648578811369509,0.6786396637371036
267,GRCh38_notinalllowmapandsegdupregions.bed,0.3669638667292351,0.4463470319634703,0.673557278208441,0.5369035358736698
268,GRCh38_notinalllowmapandsegdupregions.bed,0.5214881334188582,0.6713459950454169,0.7002583979328165,0.6854974704890389
269,GRCh38_notinalllowmapandsegdupregions.bed,0.3669638667292351,0.4463470319634703,0.673557278208441,0.5369035358736698
270,GRCh38_notinalllowmapandsegdupregions.bed,0.5311704834605598,0.6701444622792937,0.719207579672696,0.6938097216452015
273,GRCh38_notinalllowmapandsegdupregions.bed,0.07556270096463022,0.16666666666666666,0.1214470284237726,0.14050822122571002
274,GRCh38_notinalllowmapandsegdupregions.bed,0.3317140874392783,0.6306068601583114,0.4117140396210164,0.4981761334028141
275,GRCh38_notinalllowmapandsegdupregions.bed,0.07556270096463022,0.16666666666666666,0.1214470284237726,0.14050822122571002
276,GRCh38_notinalllowmapandsegdupregions.bed,0.3351610692254969,0.6213468869123253,0.4211886304909561,0.5020533880903492
279,GRCh38_notinalllowmapandsegdupregions.bed,0.29145546705286024,0.3345802161263508,0.6933677863910422,0.4513596860106533
280,GRCh38_notinalllowmapandsegdupregions.bed,0.4886693782684486,0.6002855103497502,0.7243755383290267,0.6565183450429353
281,GRCh38_notinalllowmapandsegdupregions.bed,0.29145546705286024,0.3345802161263508,0.6933677863910422,0.4513596860106533
282,GRCh38_notinalllowmapandsegdupregions.bed,0.5041617122473246,0.6194302410518627,0.7304048234280792,0.6703557312252965
285,GRCh38_notinalllowmapandsegdupregions.bed,0.08634920634920636,0.2472727272727273,0.11714039621016364,0.15897136177673876
286,GRCh38_notinalllowmapandsegdupregions.bed,0.35236664162284004,0.7339593114241002,0.40396210163652013,0.5211111111111112
287,GRCh38_notinalllowmapandsegdupregions.bed,0.08634920634920636,0.2472727272727273,0.11714039621016364,0.15897136177673876
288,GRCh38_notinalllowmapandsegdupregions.bed,0.3493100944081336,0.6901004304160688,0.4142980189491817,0.5177610333692142
290,GRCh38_notinalllowmapandsegdupregions.bed,0.7474747474747475,0.8215701823949246,0.8923341946597759,0.8554913294797688
296,GRCh38_notinalllowmapandsegdupregions.bed,0.745702005730659,0.8158307210031348,0.896640826873385,0.8543290931473123
302,GRCh38_notinalllowmapandsegdupregions.bed,0.7330508474576272,0.8027842227378191,0.8940568475452196,0.8459657701711492
308,GRCh38_notinalllowmapandsegdupregions.bed,0.763235294117647,0.8391269199676638,0.8940568475452196,0.865721434528774
314,GRCh38_notinalllowmapandsegdupregions.bed,0.8147249190938511,0.9306839186691312,0.8673557278208441,0.8979045920641997
320,GRCh38_notinalllowmapandsegdupregions.bed,0.7939538583929993,0.9122486288848264,0.859603789836348,0.8851441241685145
326,GRCh38_notinalllowmapandsegdupregions.bed,0.7965299684542587,0.9042076991942704,0.8699397071490095,0.8867427568042142
332,GRCh38_notinalllowmapandsegdupregions.bed,0.8032258064516129,0.9265116279069768,0.8578811369509044,0.8908765652951701
338,GRCh38_notinalllowmapandsegdupregions.bed,0.5303482587064676,0.5566579634464752,0.9181739879414298,0.6931079323797139
344,GRCh38_notinalllowmapandsegdupregions.bed,0.4561778537836682,0.4752783964365256,0.9190353143841516,0.6265413975337639
350,GRCh38_notinalllowmapandsegdupregions.bed,0.4378334017234304,0.4553990610328639,0.9190353143841516,0.6090182648401826
356,GRCh38_notinalllowmapandsegdupregions.bed,0.5590551181102362,0.5887230514096186,0.9173126614987079,0.7171717171717172
362,GRCh38_notinalllowmapandsegdupregions.bed,0.6565798733286418,0.7820620284995808,0.8036175710594315,0.7926932880203906
368,GRCh38_notinalllowmapandsegdupregions.bed,0.6489208633093525,0.7975243147656941,0.7769164513350559,0.787085514834206
374,GRCh38_notinalllowmapandsegdupregions.bed,0.6410432395332876,0.759349593495935,0.8044788975021533,0.781263069845253
380,GRCh38_notinalllowmapandsegdupregions.bed,0.6736370425690814,0.8351851851851851,0.7769164513350559,0.8049977688531905
386,GRCh38_notinalllowmapandsegdupregions.bed,0.4722826086956522,0.5613695090439277,0.7484926787252368,0.6415651531930602
392,GRCh38_notinalllowmapandsegdupregions.bed,0.4808324205914568,0.5690213869086196,0.7562446167097329,0.6494082840236687
398,GRCh38_notinalllowmapandsegdupregions.bed,0.470682302771855,0.5525657071339174,0.7605512489233419,0.6400869880391447
404,GRCh38_notinalllowmapandsegdupregions.bed,0.4822734946539111,0.5818058384249829,0.7381567614125754,0.6507213363705391
410,GRCh38_notinalllowmapandsegdupregions.bed,0.5214881334188582,0.6713459950454169,0.7002583979328165,0.6854974704890389
416,GRCh38_notinalllowmapandsegdupregions.bed,0.3317140874392783,0.6306068601583114,0.4117140396210164,0.4981761334028141
422,GRCh38_notinalllowmapandsegdupregions.bed,0.4886693782684486,0.6002855103497502,0.7243755383290267,0.6565183450429353
428,GRCh38_notinalllowmapandsegdupregions.bed,0.35236664162284004,0.7339593114241002,0.40396210163652013,0.5211111111111112
435,GRCh38_notinalllowmapandsegdupregions.bed,0.7183441558441559,0.9257322175732218,0.7622739018087855,0.8360888049126122
436,GRCh38_notinalllowmapandsegdupregions.bed,0.7474747474747475,0.8215701823949246,0.8923341946597759,0.8554913294797688
437,GRCh38_notinalllowmapandsegdupregions.bed,0.7183441558441559,0.9257322175732218,0.7622739018087855,0.8360888049126122
438,GRCh38_notinalllowmapandsegdupregions.bed,0.7813953488372093,0.8865435356200527,0.8682170542635659,0.8772845953002611
441,GRCh38_notinalllowmapandsegdupregions.bed,0.6496722505462491,0.8079710144927537,0.7683031869078379,0.7876379690949227
442,GRCh38_notinalllowmapandsegdupregions.bed,0.745702005730659,0.8158307210031348,0.896640826873385,0.8543290931473123
443,GRCh38_notinalllowmapandsegdupregions.bed,0.6496722505462491,0.8079710144927537,0.7683031869078379,0.7876379690949227
444,GRCh38_notinalllowmapandsegdupregions.bed,0.7835531419705197,0.8875219683655536,0.8699397071490095,0.8786428882122662
447,GRCh38_notinalllowmapandsegdupregions.bed,0.7120967741935483,0.9178794178794178,0.7605512489233419,0.8318417333961375
448,GRCh38_notinalllowmapandsegdupregions.bed,0.7330508474576272,0.8027842227378191,0.8940568475452196,0.8459657701711492
449,GRCh38_notinalllowmapandsegdupregions.bed,0.7120967741935483,0.9178794178794178,0.7605512489233419,0.8318417333961375
450,GRCh38_notinalllowmapandsegdupregions.bed,0.7857142857142857,0.8884986830553117,0.8716623600344531,0.88
453,GRCh38_notinalllowmapandsegdupregions.bed,0.6812933025404158,0.8651026392961877,0.7622739018087855,0.8104395604395604
454,GRCh38_notinalllowmapandsegdupregions.bed,0.763235294117647,0.8391269199676638,0.8940568475452196,0.865721434528774
455,GRCh38_notinalllowmapandsegdupregions.bed,0.6812933025404158,0.8651026392961877,0.7622739018087855,0.8104395604395604
456,GRCh38_notinalllowmapandsegdupregions.bed,0.7822706065318819,0.8894783377541998,0.8664944013781223,0.8778359511343804
459,GRCh38_notinalllowmapandsegdupregions.bed,0.6996805111821086,0.9058945191313341,0.7545219638242894,0.8233082706766917
460,GRCh38_notinalllowmapandsegdupregions.bed,0.8147249190938511,0.9306839186691312,0.8673557278208441,0.8979045920641997
461,GRCh38_notinalllowmapandsegdupregions.bed,0.6996805111821086,0.9058945191313341,0.7545219638242894,0.8233082706766917
462,GRCh38_notinalllowmapandsegdupregions.bed,0.7870296236989591,0.9178338001867412,0.8466838931955211,0.8808243727598567
465,GRCh38_notinalllowmapandsegdupregions.bed,0.6239511823035849,0.8450413223140496,0.7045650301464255,0.7684358853922029
466,GRCh38_notinalllowmapandsegdupregions.bed,0.7939538583929993,0.9122486288848264,0.859603789836348,0.8851441241685145
467,GRCh38_notinalllowmapandsegdupregions.bed,0.6239511823035849,0.8450413223140496,0.7045650301464255,0.7684358853922029
468,GRCh38_notinalllowmapandsegdupregions.bed,0.764937106918239,0.8976014760147601,0.8380706287683032,0.8668151447661471
471,GRCh38_notinalllowmapandsegdupregions.bed,0.7052545155993432,0.937772925764192,0.7398794142980191,0.8271545498314878
472,GRCh38_notinalllowmapandsegdupregions.bed,0.7965299684542587,0.9042076991942704,0.8699397071490095,0.8867427568042142
473,GRCh38_notinalllowmapandsegdupregions.bed,0.7052545155993432,0.937772925764192,0.7398794142980191,0.8271545498314878
474,GRCh38_notinalllowmapandsegdupregions.bed,0.7812251392203661,0.9109461966604824,0.8458225667527993,0.8771773112996875
477,GRCh38_notinalllowmapandsegdupregions.bed,0.6540627514078842,0.9083798882681564,0.7002583979328165,0.7908560311284046
478,GRCh38_notinalllowmapandsegdupregions.bed,0.8032258064516129,0.9265116279069768,0.8578811369509044,0.8908765652951701
479,GRCh38_notinalllowmapandsegdupregions.bed,0.6540627514078842,0.9083798882681564,0.7002583979328165,0.7908560311284046
480,GRCh38_notinalllowmapandsegdupregions.bed,0.7637362637362637,0.8959484346224678,0.8380706287683032,0.8660436137071651
483,GRCh38_notinalllowmapandsegdupregions.bed,0.4367598294647087,0.4925213675213676,0.7941429801894918,0.6079788987800858
484,GRCh38_notinalllowmapandsegdupregions.bed,0.5303482587064676,0.5566579634464752,0.9181739879414298,0.6931079323797139
485,GRCh38_notinalllowmapandsegdupregions.bed,0.4367598294647087,0.4925213675213676,0.7941429801894918,0.6079788987800858
486,GRCh38_notinalllowmapandsegdupregions.bed,0.5301327885597549,0.5656675749318801,0.8940568475452196,0.6929238985313753
489,GRCh38_notinalllowmapandsegdupregions.bed,0.4037538192928852,0.45012165450121655,0.7967269595176572,0.5752487562189055
490,GRCh38_notinalllowmapandsegdupregions.bed,0.4561778537836682,0.4752783964365256,0.9190353143841516,0.6265413975337639
491,GRCh38_notinalllowmapandsegdupregions.bed,0.4037538192928852,0.45012165450121655,0.7967269595176572,0.5752487562189055
492,GRCh38_notinalllowmapandsegdupregions.bed,0.4943074003795066,0.5238813474107592,0.8975021533161068,0.6615873015873016
495,GRCh38_notinalllowmapandsegdupregions.bed,0.3928722952906237,0.4363807728557964,0.7975882859603791,0.5641181845872678
496,GRCh38_notinalllowmapandsegdupregions.bed,0.4378334017234304,0.4553990610328639,0.9190353143841516,0.6090182648401826
497,GRCh38_notinalllowmapandsegdupregions.bed,0.3928722952906237,0.4363807728557964,0.7975882859603791,0.5641181845872678
498,GRCh38_notinalllowmapandsegdupregions.bed,0.4817720350715274,0.5092682926829268,0.8992248062015504,0.650264715042043
501,GRCh38_notinalllowmapandsegdupregions.bed,0.4491484184914842,0.5079801871216291,0.7950043066322137,0.6198791134989927
502,GRCh38_notinalllowmapandsegdupregions.bed,0.5590551181102362,0.5887230514096186,0.9173126614987079,0.7171717171717172
503,GRCh38_notinalllowmapandsegdupregions.bed,0.4491484184914842,0.5079801871216291,0.7950043066322137,0.6198791134989927
504,GRCh38_notinalllowmapandsegdupregions.bed,0.5504782146652497,0.5896414342629482,0.8923341946597759,0.7100753941055518
507,GRCh38_notinalllowmapandsegdupregions.bed,0.5477453580901857,0.7041773231031543,0.7114556416881999,0.7077977720651243
508,GRCh38_notinalllowmapandsegdupregions.bed,0.6565798733286418,0.7820620284995808,0.8036175710594315,0.7926932880203906
509,GRCh38_notinalllowmapandsegdupregions.bed,0.5477453580901857,0.7041773231031543,0.7114556416881999,0.7077977720651243
510,GRCh38_notinalllowmapandsegdupregions.bed,0.6690442225392297,0.7955894826123834,0.8079242032730405,0.8017094017094016
513,GRCh38_notinalllowmapandsegdupregions.bed,0.5147164393395549,0.7555321390937829,0.6175710594315246,0.6796208530805687
514,GRCh38_notinalllowmapandsegdupregions.bed,0.6489208633093525,0.7975243147656941,0.7769164513350559,0.787085514834206
515,GRCh38_notinalllowmapandsegdupregions.bed,0.5147164393395549,0.7555321390937829,0.6175710594315246,0.6796208530805687
516,GRCh38_notinalllowmapandsegdupregions.bed,0.672082717872969,0.8250226654578422,0.7838070628768303,0.8038869257950529
519,GRCh38_notinalllowmapandsegdupregions.bed,0.5057821059038344,0.6329017517136329,0.7157622739018088,0.67178658043654
520,GRCh38_notinalllowmapandsegdupregions.bed,0.6410432395332876,0.759349593495935,0.8044788975021533,0.781263069845253
521,GRCh38_notinalllowmapandsegdupregions.bed,0.5057821059038344,0.6329017517136329,0.7157622739018088,0.67178658043654
522,GRCh38_notinalllowmapandsegdupregions.bed,0.6573426573426573,0.7775020678246485,0.8096468561584841,0.7932489451476793
525,GRCh38_notinalllowmapandsegdupregions.bed,0.5532245532245532,0.8496420047732697,0.6132644272179156,0.7123561780890446
526,GRCh38_notinalllowmapandsegdupregions.bed,0.6736370425690814,0.8351851851851851,0.7769164513350559,0.8049977688531905
527,GRCh38_notinalllowmapandsegdupregions.bed,0.5532245532245532,0.8496420047732697,0.6132644272179156,0.7123561780890446
528,GRCh38_notinalllowmapandsegdupregions.bed,0.7021604938271605,0.8708133971291866,0.7838070628768303,0.8250226654578423
531,GRCh38_notinalllowmapandsegdupregions.bed,0.3345209817893903,0.38235294117647056,0.7278208440999139,0.5013349154553545
532,GRCh38_notinalllowmapandsegdupregions.bed,0.4722826086956522,0.5613695090439277,0.7484926787252368,0.6415651531930602
533,GRCh38_notinalllowmapandsegdupregions.bed,0.3345209817893903,0.38235294117647056,0.7278208440999139,0.5013349154553545
534,GRCh38_notinalllowmapandsegdupregions.bed,0.5002820078962211,0.5917278185456971,0.7639965546942291,0.6669172932330827
537,GRCh38_notinalllowmapandsegdupregions.bed,0.29200819672131145,0.32608695652173914,0.7364341085271318,0.4520222045995242
538,GRCh38_notinalllowmapandsegdupregions.bed,0.4808324205914568,0.5690213869086196,0.7562446167097329,0.6494082840236687
539,GRCh38_notinalllowmapandsegdupregions.bed,0.29200819672131145,0.32608695652173914,0.7364341085271318,0.4520222045995242
540,GRCh38_notinalllowmapandsegdupregions.bed,0.5030881527231892,0.5910290237467019,0.7717484926787253,0.6694060515502428
543,GRCh38_notinalllowmapandsegdupregions.bed,0.28344895936570863,0.31497797356828194,0.7390180878552972,0.4416988416988417
544,GRCh38_notinalllowmapandsegdupregions.bed,0.470682302771855,0.5525657071339174,0.7605512489233419,0.6400869880391447
545,GRCh38_notinalllowmapandsegdupregions.bed,0.28344895936570863,0.31497797356828194,0.7390180878552972,0.4416988416988417
546,GRCh38_notinalllowmapandsegdupregions.bed,0.4912376779846659,0.5742637644046095,0.7726098191214471,0.6588321704002938
549,GRCh38_notinalllowmapandsegdupregions.bed,0.3391059202577527,0.38909426987061,0.7252368647717485,0.5064661654135337
550,GRCh38_notinalllowmapandsegdupregions.bed,0.4822734946539111,0.5818058384249829,0.7381567614125754,0.6507213363705391
551,GRCh38_notinalllowmapandsegdupregions.bed,0.3391059202577527,0.38909426987061,0.7252368647717485,0.5064661654135337
552,GRCh38_notinalllowmapandsegdupregions.bed,0.5135916714864083,0.6098901098901099,0.7648578811369509,0.6786396637371036
555,GRCh38_notinalllowmapandsegdupregions.bed,0.3669638667292351,0.4463470319634703,0.673557278208441,0.5369035358736698
556,GRCh38_notinalllowmapandsegdupregions.bed,0.5214881334188582,0.6713459950454169,0.7002583979328165,0.6854974704890389
557,GRCh38_notinalllowmapandsegdupregions.bed,0.3669638667292351,0.4463470319634703,0.673557278208441,0.5369035358736698
558,GRCh38_notinalllowmapandsegdupregions.bed,0.5311704834605598,0.6701444622792937,0.719207579672696,0.6938097216452015
561,GRCh38_notinalllowmapandsegdupregions.bed,0.07556270096463022,0.16666666666666666,0.1214470284237726,0.14050822122571002
562,GRCh38_notinalllowmapandsegdupregions.bed,0.3317140874392783,0.6306068601583114,0.4117140396210164,0.4981761334028141
563,GRCh38_notinalllowmapandsegdupregions.bed,0.07556270096463022,0.16666666666666666,0.1214470284237726,0.14050822122571002
564,GRCh38_notinalllowmapandsegdupregions.bed,0.3351610692254969,0.6213468869123253,0.4211886304909561,0.5020533880903492
567,GRCh38_notinalllowmapandsegdupregions.bed,0.29145546705286024,0.3345802161263508,0.6933677863910422,0.4513596860106533
568,GRCh38_notinalllowmapandsegdupregions.bed,0.4886693782684486,0.6002855103497502,0.7243755383290267,0.6565183450429353
569,GRCh38_notinalllowmapandsegdupregions.bed,0.29145546705286024,0.3345802161263508,0.6933677863910422,0.4513596860106533
570,GRCh38_notinalllowmapandsegdupregions.bed,0.5041617122473246,0.6194302410518627,0.7304048234280792,0.6703557312252965
573,GRCh38_notinalllowmapandsegdupregions.bed,0.08634920634920636,0.2472727272727273,0.11714039621016364,0.15897136177673876
574,GRCh38_notinalllowmapandsegdupregions.bed,0.35236664162284004,0.7339593114241002,0.40396210163652013,0.5211111111111112
575,GRCh38_notinalllowmapandsegdupregions.bed,0.08634920634920636,0.2472727272727273,0.11714039621016364,0.15897136177673876
576,GRCh38_notinalllowmapandsegdupregions.bed,0.3493100944081336,0.6901004304160688,0.4142980189491817,0.5177610333692142
577,GRCh38_notinalllowmapandsegdupregions.bed,0.6231788079470199,0.7294573643410853,0.8105081826012058,0.7678498572011424
578,GRCh38_notinalllowmapandsegdupregions.bed,0.7116903633491312,0.8956262425447317,0.7760551248923342,0.8315643747115828
579,GRCh38_notinalllowmapandsegdupregions.bed,0.4082741328875888,0.4422815753734722,0.8415159345391904,0.5798219584569733
580,GRCh38_notinalllowmapandsegdupregions.bed,0.5924453280318092,0.7198067632850241,0.7700258397932817,0.7440699126092384
581,GRCh38_notinalllowmapandsegdupregions.bed,0.34711729622266396,0.3920071845532106,0.751937984496124,0.5153482880755609
582,GRCh38_notinalllowmapandsegdupregions.bed,0.3857075248461903,0.4612337294850029,0.7019810508182601,0.5566939890710384
583,GRCh38_notinalllowmapandsegdupregions.bed,0.6231788079470199,0.7294573643410853,0.8105081826012058,0.7678498572011424
584,GRCh38_notinalllowmapandsegdupregions.bed,0.7116903633491312,0.8956262425447317,0.7760551248923342,0.8315643747115828
585,GRCh38_notinalllowmapandsegdupregions.bed,0.4082741328875888,0.4422815753734722,0.8415159345391904,0.5798219584569733
586,GRCh38_notinalllowmapandsegdupregions.bed,0.5924453280318092,0.7198067632850241,0.7700258397932817,0.7440699126092384
587,GRCh38_notinalllowmapandsegdupregions.bed,0.34711729622266396,0.3920071845532106,0.751937984496124,0.5153482880755609
588,GRCh38_notinalllowmapandsegdupregions.bed,0.3857075248461903,0.4612337294850029,0.7019810508182601,0.5566939890710384
589,GRCh38_notinalllowmapandsegdupregions.bed,0.5908521303258145,0.6843251088534107,0.8122308354866494,0.7428121307601416
